id,carLicensePlate,users,offerId,startPlace.latitude,startPlace.longitude,endPlace.latitude,endPlace.longitude,startDate,endDate,suggestedEndPlaces,kmTraveled,status,priceBalance,depositBalance,rewardBalance,startedBy,score,finishedBy,checkedBy,seats,rentForTime,totalPrice,observations
cc4e1063-1961-4ce3-85cf-150085657969,KMHTC6AD1FU893303,"[{""userId"":""Jacquelin"",""passengers"":2},{""userId"":""Tammy"",""passengers"":1},{""userId"":""Corri"",""passengers"":1}]",d8e372e0-a33b-48c6-aff4-18895215f806,55.1506212,82.8518405,14.2157645,109.1166566,1567807261,1567832461,"[{""endPlace"":{""latitude"":1.6135167,""longitude"":-76.8951551},""reward"":""67.06"",""suggestedBy"":""Sheeree""},{""endPlace"":{""latitude"":29.444529,""longitude"":121.04024},""reward"":""68.55"",""suggestedBy"":""Diarmid""},{""endPlace"":{""latitude"":-22.0077937,""longitude"":-51.5531899},""reward"":""36.82"",""suggestedBy"":""Olivier""}]",15.93,3,0,0,0,"[{""coordinate"":{""latitude"":55.7942138,""longitude"":37.4827996},""moment"":1569375076,""user"":null},{""coordinate"":{""latitude"":-8.3980126,""longitude"":117.1470637},""moment"":1569375071,""user"":null},{""coordinate"":{""latitude"":30.274084,""longitude"":120.15507},""moment"":1569375093,""user"":null},{""coordinate"":{""latitude"":36.0491557,""longitude"":120.2139413},""moment"":1569375069,""user"":null},{""coordinate"":{""latitude"":31.3188393,""longitude"":45.2806177},""moment"":1569375069,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":42.6997116,""longitude"":23.2730306},""moment"":1567886461,""state"":0,""user"":""Franky""},{""coordinate"":{""latitude"":-19.7333431,""longitude"":-43.9341408},""moment"":1567857661,""state"":1,""user"":""Lanae""},{""coordinate"":{""latitude"":36.995188,""longitude"":110.613177},""moment"":1567890061,""state"":0,""user"":""Reinhard""},{""coordinate"":{""latitude"":50.7736289,""longitude"":14.4728422},""moment"":1567882861,""state"":1,""user"":""Arie""},{""coordinate"":{""latitude"":47.7585809,""longitude"":29.5339155},""moment"":1567836061,""state"":1,""user"":""Yasmin""}]",2,true,6.16,Business-focused human-resource Graphic Interface
b6cc84d4-5432-4cab-84c1-c01bd5187c5e,WAUWGAFB4AN037154,"[{""userId"":""Anica"",""passengers"":1},{""userId"":""Carree"",""passengers"":1},{""userId"":""Karin"",""passengers"":2},{""userId"":""Osmond"",""passengers"":1}]",b5d1462e-6a5e-4bf7-80df-3d88d32e0262,38.052038,114.466022,10.3009641,9.8236533,1558299243,1558320843,"[{""endPlace"":{""latitude"":48.4083877,""longitude"":40.2586934},""reward"":""46.0"",""suggestedBy"":""Ximenez""}]",79.34,1,134.89,114.04,194.81,"[{""coordinate"":{""latitude"":19.5037694,""longitude"":-99.1324282},""moment"":1559857560,""user"":null},{""coordinate"":{""latitude"":-8.3075674,""longitude"":114.9813499},""moment"":1559857545,""user"":null},{""coordinate"":{""latitude"":35.5267333,""longitude"":135.8074728},""moment"":1559857556,""user"":null},{""coordinate"":{""latitude"":-4.1956379,""longitude"":12.6733009},""moment"":1559857556,""user"":null},{""coordinate"":{""latitude"":-7.2694279,""longitude"":112.711668},""moment"":1559857543,""user"":null}]",[],[],[],1,false,169.81,Right-sized needs-based monitoring
10aa5bc4-266b-4af4-9e87-ed37671f8b3a,1GYS3BKJ0FR188468,"[{""userId"":""Ondrea"",""passengers"":2},{""userId"":""Nettle"",""passengers"":2},{""userId"":""Arie"",""passengers"":2},{""userId"":""Nessi"",""passengers"":1}]",3c42d3c9-e006-472d-ad26-0cb0eb167560,-6.3413734,106.5495683,32.680703,-16.990321,1546204707,1546233507,"[{""endPlace"":{""latitude"":32.7274015,""longitude"":-97.2706807},""reward"":""80.36"",""suggestedBy"":""Wendel""},{""endPlace"":{""latitude"":-7.8082295,""longitude"":113.0905501},""reward"":""85.18"",""suggestedBy"":""Portia""},{""endPlace"":{""latitude"":40.60624,""longitude"":-8.5926997},""reward"":""17.73"",""suggestedBy"":""Lanae""}]",125.92,2,0,145.08,0,"[{""coordinate"":{""latitude"":8.959667,""longitude"":-73.626268},""moment"":1547750919,""user"":null},{""coordinate"":{""latitude"":-27.5571934,""longitude"":-53.9759139},""moment"":1547750920,""user"":null},{""coordinate"":{""latitude"":23.573074,""longitude"":89.8258165},""moment"":1547750919,""user"":null},{""coordinate"":{""latitude"":""-6.9236"",""longitude"":""113.2611""},""moment"":1547750924,""user"":null}]",[],[],[],0,false,131.9,Multi-lateral heuristic help-desk
b8267cc3-7cf3-4b22-ba23-830fb3215f06,WBAYA8C51ED765866,"[{""userId"":""Carole"",""passengers"":1},{""userId"":""Bunny"",""passengers"":1},{""userId"":""Jesse"",""passengers"":1}]",49072da1-0506-457b-a23c-65fc20f9cd65,49.7708764,22.0252771,30.762251,114.0189716,1554775426,1554833026,"[{""endPlace"":{""latitude"":58.7462917,""longitude"":26.3972118},""reward"":""24.68"",""suggestedBy"":""Aleece""},{""endPlace"":{""latitude"":64.1629791,""longitude"":24.3067885},""reward"":""68.79"",""suggestedBy"":""Annabel""},{""endPlace"":{""latitude"":41.821778,""longitude"":124.048453},""reward"":""40.64"",""suggestedBy"":""Danya""},{""endPlace"":{""latitude"":39.7553205,""longitude"":-9.0317115},""reward"":""78.59"",""suggestedBy"":""Errol""},{""endPlace"":{""latitude"":32.7668648,""longitude"":-7.5057737},""reward"":""45.47"",""suggestedBy"":""Gwendolyn""}]",146.21,2,0,97.95,0,"[{""coordinate"":{""latitude"":-0.4660955,""longitude"":100.3984148},""moment"":1556330225,""user"":null},{""coordinate"":{""latitude"":54.4515199,""longitude"":101.1756457},""moment"":1556330208,""user"":null},{""coordinate"":{""latitude"":-24.2099688,""longitude"":-50.9263297},""moment"":1556330238,""user"":null}]",[],[],[],3,true,151.02,Streamlined demand-driven encoding
538ffb00-1b63-456f-8598-ba303d1f8afb,WBAUN1C5XCV701990,"[{""userId"":""Filippo"",""passengers"":2},{""userId"":""Francine"",""passengers"":2},{""userId"":""Feodora"",""passengers"":2},{""userId"":""Jules"",""passengers"":1},{""userId"":""Michael"",""passengers"":2}]",81fe9cf1-ea07-458f-9681-64b5911fc1c1,39.29,-76.61,29.5530941,118.9353968,1549261591,1549315591,"[{""endPlace"":{""latitude"":6.8793892,""longitude"":-72.189},""reward"":""18.25"",""suggestedBy"":""Karoline""},{""endPlace"":{""latitude"":1.7131812,""longitude"":33.6063855},""reward"":""22.7"",""suggestedBy"":""Percy""}]",139.73,0,87.52,148.86,104.28,[],[],[],[],3,true,113.58,Reactive discrete hardware
fc91980b-7851-4865-8c73-f3158f67a1fa,2G4WD582361800852,"[{""userId"":""Allie"",""passengers"":1},{""userId"":""Jemimah"",""passengers"":1}]",3febc63b-4100-47b3-a724-1d1529be0b1e,44.1947831,132.518626,8.751378,80.499954,1560758538,1560794538,"[{""endPlace"":{""latitude"":41.378328,""longitude"":126.2947741},""reward"":""95.86"",""suggestedBy"":""Derk""},{""endPlace"":{""latitude"":38.7102377,""longitude"":-90.3042778},""reward"":""84.86"",""suggestedBy"":""Horst""},{""endPlace"":{""latitude"":14.5473421,""longitude"":120.997522},""reward"":""57.11"",""suggestedBy"":""Marv""},{""endPlace"":{""latitude"":-8.264058,""longitude"":112.9475835},""reward"":""26.3"",""suggestedBy"":""Holly-anne""},{""endPlace"":{""latitude"":30.132798,""longitude"":120.892195},""reward"":""47.17"",""suggestedBy"":""Reube""}]",24.82,2,0,102.37,0,"[{""coordinate"":{""latitude"":57.7316019,""longitude"":12.0703707},""moment"":1562319307,""user"":null},{""coordinate"":{""latitude"":3.8144237,""longitude"":-76.247912},""moment"":1562319321,""user"":null},{""coordinate"":{""latitude"":17.0405373,""longitude"":99.0571089},""moment"":1562319323,""user"":null},{""coordinate"":{""latitude"":-7.6426348,""longitude"":112.7032945},""moment"":1562319299,""user"":null}]",[],[],[],2,true,89.42,Public-key discrete middleware
0a734650-8f1f-4399-ad69-a544ff63c9ad,WAULC68E75A677200,"[{""userId"":""Alvis"",""passengers"":1},{""userId"":""Danell"",""passengers"":1}]",295a290a-1f69-4a2f-a09a-d00e6698e6d9,40.404991,49.7072207,38.983236,106.383303,1545466102,1545502102,"[{""endPlace"":{""latitude"":27.955261,""longitude"":112.497228},""reward"":""73.76"",""suggestedBy"":""Eugen""},{""endPlace"":{""latitude"":50.9704636,""longitude"":15.3858774},""reward"":""1.59"",""suggestedBy"":""Nariko""},{""endPlace"":{""latitude"":46.8584087,""longitude"":31.3849652},""reward"":""26.34"",""suggestedBy"":""Uriel""}]",194.85,4,0,0,0,"[{""coordinate"":{""latitude"":12.532252,""longitude"":124.870243},""moment"":1547011571,""user"":null},{""coordinate"":{""latitude"":-7.6535289,""longitude"":110.6749978},""moment"":1547011584,""user"":null}]",[],[],[],2,false,8.48,Quality-focused heuristic complexity
67bf2214-bc30-4871-9951-5a3db6f2aa02,3VW517AT0FM374082,"[{""userId"":""Jobyna"",""passengers"":1},{""userId"":""Margi"",""passengers"":2}]",87b7284c-c572-4c54-8959-1e8e1ecf017d,46.1167,3.4167,-0.789275,113.921327,1545807844,1545843844,"[{""endPlace"":{""latitude"":28.168408,""longitude"":120.482198},""reward"":""58.41"",""suggestedBy"":""Tonnie""},{""endPlace"":{""latitude"":15.7309288,""longitude"":-87.8991514},""reward"":""62.43"",""suggestedBy"":""Jobyna""},{""endPlace"":{""latitude"":14.5874782,""longitude"":-88.5831026},""reward"":""19.84"",""suggestedBy"":""Tuckie""},{""endPlace"":{""latitude"":31.135176,""longitude"":121.439288},""reward"":""92.83"",""suggestedBy"":""Belicia""}]",175.72,2,0,196.04,0,"[{""coordinate"":{""latitude"":55.8930684,""longitude"":37.585677},""moment"":1547353674,""user"":null},{""coordinate"":{""latitude"":49.7634887,""longitude"":129.7905786},""moment"":1547353656,""user"":null}]",[],[],[],1,false,75.57,Reverse-engineered explicit structure
0c94969c-c717-4b95-8310-259bdee7aac7,19UUA66208A080806,"[{""userId"":""Theodor"",""passengers"":2},{""userId"":""Randie"",""passengers"":1},{""userId"":""Bradney"",""passengers"":2},{""userId"":""Debby"",""passengers"":1},{""userId"":""Elfie"",""passengers"":1}]",c79e818d-0254-4462-a964-2145aa22a719,-30.9392897,-61.5429067,26.433417,110.856622,1550517752,1550571752,"[{""endPlace"":{""latitude"":32.562824,""longitude"":104.559168},""reward"":""77.84"",""suggestedBy"":""Jeremias""}]",54.85,4,0,0,0,"[{""coordinate"":{""latitude"":40.2213038,""longitude"":44.271441},""moment"":1552068321,""user"":null},{""coordinate"":{""latitude"":4.0224656,""longitude"":9.1954432},""moment"":1552068315,""user"":null},{""coordinate"":{""latitude"":8.9779832,""longitude"":1.1448981},""moment"":1552068274,""user"":null},{""coordinate"":{""latitude"":14.874441,""longitude"":101.1843887},""moment"":1552068304,""user"":null}]",[],[],[],0,false,13.11,Optimized multimedia matrix
4fa44863-f0df-4358-91cd-538798dc8a9a,5J6TF1H58DL124582,"[{""userId"":""Miriam"",""passengers"":2},{""userId"":""Phyllis"",""passengers"":1}]",6b5f65b7-c80d-475a-9cf0-ba1e94907686,48.9479951,90.0133872,56.16667,22.1,1558032876,1558101276,"[{""endPlace"":{""latitude"":51.378691,""longitude"":21.3788326},""reward"":""42.68"",""suggestedBy"":""Johannah""},{""endPlace"":{""latitude"":13.8266134,""longitude"":122.9580541},""reward"":""81.41"",""suggestedBy"":""Arman""},{""endPlace"":{""latitude"":-20.0879862,""longitude"":-44.5789542},""reward"":""47.83"",""suggestedBy"":""Kathye""},{""endPlace"":{""latitude"":-8.1802134,""longitude"":112.5096093},""reward"":""31.86"",""suggestedBy"":""Asher""}]",91.31,1,26.51,47.36,124.15,"[{""coordinate"":{""latitude"":28.0154753,""longitude"":120.6626572},""moment"":1559590966,""user"":null},{""coordinate"":{""latitude"":63.0074575,""longitude"":16.6640489},""moment"":1559590923,""user"":null},{""coordinate"":{""latitude"":9.9256779,""longitude"":13.9434035},""moment"":1559590972,""user"":null}]",[],[],[],2,true,109.19,Quality-focused secondary support
77ff2370-2e35-438a-9c89-9731fb231451,3N1CE2CP0EL466477,"[{""userId"":""Ashly"",""passengers"":1},{""userId"":""Adah"",""passengers"":1},{""userId"":""Cathie"",""passengers"":1},{""userId"":""Beverlie"",""passengers"":2},{""userId"":""Hermann"",""passengers"":2}]",4745948f-c3f7-4d11-8983-f249f31000b1,-14.844135,35.3466253,11.4385093,-85.9368423,1566672509,1566694109,[],199.33,2,0,125.49,0,"[{""coordinate"":{""latitude"":26.560231,""longitude"":100.176498},""moment"":1568239183,""user"":null},{""coordinate"":{""latitude"":-20.2906811,""longitude"":28.9383082},""moment"":1568239192,""user"":null},{""coordinate"":{""latitude"":22.3723336,""longitude"":-80.1484407},""moment"":1568239192,""user"":null},{""coordinate"":{""latitude"":65.0081559,""longitude"":17.0061406},""moment"":1568239195,""user"":null},{""coordinate"":{""latitude"":7.342773,""longitude"":80.682308},""moment"":1568239182,""user"":null}]",[],[],[],0,false,48.6,Realigned bandwidth-monitored solution
fbea412e-a95c-4428-bd40-00517c0baadd,WP1AA2A28DL767558,"[{""userId"":""Thorndike"",""passengers"":1},{""userId"":""Marcelle"",""passengers"":1},{""userId"":""Dickie"",""passengers"":1},{""userId"":""Birk"",""passengers"":2},{""userId"":""Ardisj"",""passengers"":2}]",316e15bc-502f-43ff-9b73-aeebd49f8b2e,32.8868129,36.0404049,41.4486772,-8.4460594,1544546286,1544571486,[],82.42,1,6.85,153.22,140.5,"[{""coordinate"":{""latitude"":38.093189,""longitude"":114.478864},""moment"":1546090857,""user"":null},{""coordinate"":{""latitude"":52.1701159,""longitude"":4.4833003},""moment"":1546090841,""user"":null}]",[],[],[],3,false,47.84,Team-oriented foreground budgetary management
67243ce4-4063-45d6-bc3f-1671dcf4b103,WBAUN1C56CV690518,"[{""userId"":""Celestyn"",""passengers"":1},{""userId"":""Norrie"",""passengers"":2},{""userId"":""Bertha"",""passengers"":1},{""userId"":""Vanya"",""passengers"":2}]",43fe43fa-b485-41db-a928-07b45c1c3841,8.4937903,124.635164,-3.0029841,115.9467997,1569316149,1569359349,"[{""endPlace"":{""latitude"":11.0978809,""longitude"":-2.0959429},""reward"":""71.57"",""suggestedBy"":""Angelica""},{""endPlace"":{""latitude"":29.5530941,""longitude"":118.9353968},""reward"":""79.6"",""suggestedBy"":""Fanchon""},{""endPlace"":{""latitude"":49.1931313,""longitude"":-0.3907558},""reward"":""40.45"",""suggestedBy"":""Ansel""},{""endPlace"":{""latitude"":-8.47089,""longitude"":117.4996816},""reward"":""4.47"",""suggestedBy"":""Jodi""},{""endPlace"":{""latitude"":60.3588201,""longitude"":22.2240066},""reward"":""40.66"",""suggestedBy"":""Jeno""}]",189.68,1,79.18,151.17,92.39,"[{""coordinate"":{""latitude"":19.4458447,""longitude"":-99.1497664},""moment"":1570885483,""user"":null},{""coordinate"":{""latitude"":-7.3000408,""longitude"":108.3682641},""moment"":1570885483,""user"":null}]",[],[],[],3,false,58.76,Innovative full-range archive
e2ceb721-26b8-4fa6-bfbc-d9d4bdbbc65c,19XFB4F22DE165081,"[{""userId"":""Sibby"",""passengers"":2},{""userId"":""Libbie"",""passengers"":1},{""userId"":""Carlin"",""passengers"":1},{""userId"":""Gris"",""passengers"":2}]",1dfee4b1-a740-4987-bb03-4b446f69ec7e,-7.0549395,107.6451458,-7.783297,110.363649,1572184105,1572198505,[],25.21,3,0,0,0,"[{""coordinate"":{""latitude"":51.1730117,""longitude"":7.2822788},""moment"":1573756290,""user"":null},{""coordinate"":{""latitude"":-6.3621916,""longitude"":106.8502879},""moment"":1573756290,""user"":null},{""coordinate"":{""latitude"":30.7292723,""longitude"":31.7977797},""moment"":1573756302,""user"":null},{""coordinate"":{""latitude"":""57.28876"",""longitude"":""54.97278""},""moment"":1573756290,""user"":null},{""coordinate"":{""latitude"":51.7318422,""longitude"":18.2051618},""moment"":1573756298,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":21.8788609,""longitude"":-82.8101975},""moment"":1572256105,""state"":1,""user"":""Celestyn""},{""coordinate"":{""latitude"":49.1536517,""longitude"":-122.9057947},""moment"":1572245305,""state"":0,""user"":""Sella""},{""coordinate"":{""latitude"":7.6738908,""longitude"":36.8357927},""moment"":1572245305,""state"":0,""user"":""Radcliffe""},{""coordinate"":{""latitude"":30.7298739,""longitude"":-9.2162139},""moment"":1572220105,""state"":0,""user"":""Hesther""}]",2,false,165.79,Team-oriented intermediate matrix
0d509fbd-deb0-4c35-884e-6cda762c50c3,5UXZV8C52BL735366,"[{""userId"":""Zeke"",""passengers"":1},{""userId"":""Shaylah"",""passengers"":1},{""userId"":""Gunilla"",""passengers"":1},{""userId"":""Glenna"",""passengers"":2}]",11976b4f-8840-4d5c-8151-402ab75e6d8f,-6.7594317,111.4484559,53.7111077,37.29209,1565688760,1565724760,"[{""endPlace"":{""latitude"":46.6274254,""longitude"":31.1947408},""reward"":""77.66"",""suggestedBy"":""George""},{""endPlace"":{""latitude"":41.811979,""longitude"":126.918087},""reward"":""22.88"",""suggestedBy"":""Stacy""},{""endPlace"":{""latitude"":52.7107501,""longitude"":-8.5054897},""reward"":""62.03"",""suggestedBy"":""Loise""},{""endPlace"":{""latitude"":31.038781,""longitude"":114.5465571},""reward"":""45.92"",""suggestedBy"":""Orran""},{""endPlace"":{""latitude"":35.2662059,""longitude"":36.7118971},""reward"":""60.86"",""suggestedBy"":""Shamus""}]",74.27,1,151.36,142.5,171.51,"[{""coordinate"":{""latitude"":22.654032,""longitude"":110.18122},""moment"":1567254476,""user"":null},{""coordinate"":{""latitude"":50.7881573,""longitude"":4.4180065},""moment"":1567254450,""user"":null},{""coordinate"":{""latitude"":23.124093,""longitude"":113.8589235},""moment"":1567254470,""user"":null},{""coordinate"":{""latitude"":-6.9253881,""longitude"":107.7177302},""moment"":1567254449,""user"":null}]",[],[],[],2,false,166.82,Customer-focused bi-directional workforce
4f6da5ea-3a7e-4e06-bedc-7d40810cc154,1GYS3BKJ0FR188468,"[{""userId"":""Isaak"",""passengers"":1}]",df3ff70f-0bba-4ce5-a7b6-18579e278c4d,11.463645,122.7992318,31.299299,121.4494622,1544132936,1544183336,"[{""endPlace"":{""latitude"":48.3688297,""longitude"":14.4310149},""reward"":""11.63"",""suggestedBy"":""Charla""}]",52.23,2,0,101.61,0,"[{""coordinate"":{""latitude"":14.5671847,""longitude"":121.0168871},""moment"":1545677070,""user"":null},{""coordinate"":{""latitude"":26.303854,""longitude"":107.682455},""moment"":1545677088,""user"":null},{""coordinate"":{""latitude"":27.0970034,""longitude"":89.8738987},""moment"":1545677074,""user"":null},{""coordinate"":{""latitude"":32.457509,""longitude"":35.227727},""moment"":1545677092,""user"":null},{""coordinate"":{""latitude"":3.5951956,""longitude"":98.6722227},""moment"":1545677105,""user"":null}]",[],[],[],2,false,135.13,Universal homogeneous pricing structure
88adcc51-413a-49f1-8645-cb5bb3d560cb,WDDGF4HB6EG568400,"[{""userId"":""Paulie"",""passengers"":1},{""userId"":""Cos"",""passengers"":2},{""userId"":""Toma"",""passengers"":2},{""userId"":""Isidro"",""passengers"":2}]",52131454-5e37-4ac1-8367-89d3f2ec9dbb,28.7163066,112.007869,44.6254349,18.4538421,1559090128,1559172928,"[{""endPlace"":{""latitude"":-3.1190275,""longitude"":-60.0217314},""reward"":""4.24"",""suggestedBy"":""Ardine""}]",11.63,0,35.08,150.07,57.09,[],[],[],[],1,false,25.58,Up-sized context-sensitive leverage
11103970-9b08-48ec-a0bc-c5f3de6d0ffd,JHMFA3F2XBS826328,"[{""userId"":""Valene"",""passengers"":2},{""userId"":""Eugen"",""passengers"":1},{""userId"":""Angela"",""passengers"":2},{""userId"":""Nona"",""passengers"":1},{""userId"":""Earlie"",""passengers"":2}]",017bf91d-78b7-4118-bdf1-d71a7abeacd8,55.5480165,13.931553,4.6096768,101.1064003,1552159958,1552181558,"[{""endPlace"":{""latitude"":41.346515,""longitude"":-7.942457},""reward"":""17.93"",""suggestedBy"":""Delmer""},{""endPlace"":{""latitude"":22.545902,""longitude"":114.089617},""reward"":""50.61"",""suggestedBy"":""Darcie""},{""endPlace"":{""latitude"":45.5291637,""longitude"":14.6984205},""reward"":""38.5"",""suggestedBy"":""Melvyn""}]",113.06,2,0,139.37,0,"[{""coordinate"":{""latitude"":12.3363017,""longitude"":121.0749225},""moment"":1553712136,""user"":null},{""coordinate"":{""latitude"":35.3939908,""longitude"":109.1880047},""moment"":1553712126,""user"":null}]",[],[],[],3,false,191.12,Balanced 6th generation protocol
43bc89ce-c12f-414d-904e-29c350d77645,JN8AZ2KR8DT640306,"[{""userId"":""Lucky"",""passengers"":2},{""userId"":""Suzie"",""passengers"":1},{""userId"":""Dominique"",""passengers"":1},{""userId"":""Osmond"",""passengers"":2},{""userId"":""Aidan"",""passengers"":1}]",36c6d732-f1ac-498c-b888-774e961eda74,17.1939768,120.4485002,19.238934,108.957345,1566843150,1566904350,"[{""endPlace"":{""latitude"":14.7596318,""longitude"":121.0589081},""reward"":""24.92"",""suggestedBy"":""Yelena""},{""endPlace"":{""latitude"":7.2797462,""longitude"":80.6202033},""reward"":""56.56"",""suggestedBy"":""Tracy""},{""endPlace"":{""latitude"":46.748522,""longitude"":82.978928},""reward"":""27.26"",""suggestedBy"":""Granny""}]",151.52,2,0,12.28,0,"[{""coordinate"":{""latitude"":48.1164447,""longitude"":-1.7128603},""moment"":1568410014,""user"":null},{""coordinate"":{""latitude"":53.3621047,""longitude"":58.9682091},""moment"":1568410040,""user"":null},{""coordinate"":{""latitude"":9.4292297,""longitude"":-64.4674203},""moment"":1568410046,""user"":null},{""coordinate"":{""latitude"":57.8197659,""longitude"":12.9376332},""moment"":1568410030,""user"":null},{""coordinate"":{""latitude"":""12.565"",""longitude"":""9.95729""},""moment"":1568410010,""user"":null}]",[],[],[],1,true,89.0,Profit-focused high-level database
863035c4-f8b9-4245-8366-66350119d55d,WP1AA2A28DL767558,"[{""userId"":""Lyman"",""passengers"":2},{""userId"":""Filippo"",""passengers"":2},{""userId"":""Kissie"",""passengers"":1}]",af76d052-8e2b-4d48-87ab-5223ccaa278d,-22.0077937,-51.5531899,0.125082,127.876503,1551234889,1551252889,"[{""endPlace"":{""latitude"":24.77848,""longitude"":110.496593},""reward"":""14.12"",""suggestedBy"":""Beverley""},{""endPlace"":{""latitude"":-8.4428564,""longitude"":112.6973355},""reward"":""94.27"",""suggestedBy"":""Mady""},{""endPlace"":{""latitude"":17.9073835,""longitude"":-77.0965442},""reward"":""58.56"",""suggestedBy"":""Chloe""},{""endPlace"":{""latitude"":50.4163784,""longitude"":-105.5361463},""reward"":""24.24"",""suggestedBy"":""Celestyn""}]",8.86,2,0,84.18,0,"[{""coordinate"":{""latitude"":28.901462,""longitude"":118.511235},""moment"":1552786133,""user"":null}]",[],[],[],3,false,182.29,Stand-alone encompassing support
b7b7662f-1706-4f26-a796-a6ab657e7254,WBALM735X9E846912,"[{""userId"":""Cos"",""passengers"":1},{""userId"":""Granville"",""passengers"":2},{""userId"":""Neysa"",""passengers"":2}]",33771fdd-11dc-43a8-9f08-92b16627219e,-9.4355285,119.2627176,-38.0752295,-57.5554058,1572814382,1572893582,"[{""endPlace"":{""latitude"":34.9540542,""longitude"":135.7515062},""reward"":""61.73"",""suggestedBy"":""Correy""},{""endPlace"":{""latitude"":48.7946784,""longitude"":2.3067496},""reward"":""6.39"",""suggestedBy"":""Vanya""}]",47.27,3,0,0,0,"[{""coordinate"":{""latitude"":14.6521259,""longitude"":100.0135929},""moment"":1574387240,""user"":null},{""coordinate"":{""latitude"":-8.602068,""longitude"":116.195655},""moment"":1574387219,""user"":null}]",[],[],"[{""coordinate"":{""latitude"":49.5555137,""longitude"":21.6832308},""moment"":1572958382,""state"":0,""user"":""Hobard""},{""coordinate"":{""latitude"":""-7.0748"",""longitude"":""112.4303""},""moment"":1572965582,""state"":1,""user"":""Filippo""}]",0,false,193.86,Business-focused grid-enabled definition
e0dea3cc-566c-4fe2-81e2-eec941db0d87,1G6AE5S33D0518252,"[{""userId"":""Andrea"",""passengers"":2}]",67d7b29a-90b1-4dc4-bc24-5bca6e625b26,11.8852599,3.4548833,37.9380499,22.836589,1548703132,1548785932,"[{""endPlace"":{""latitude"":52.2283049,""longitude"":21.355139},""reward"":""21.21"",""suggestedBy"":""Skylar""},{""endPlace"":{""latitude"":21.853708,""longitude"":106.761519},""reward"":""46.49"",""suggestedBy"":""Francklyn""},{""endPlace"":{""latitude"":41.6872905,""longitude"":-7.6707137},""reward"":""1.34"",""suggestedBy"":""Rozele""},{""endPlace"":{""latitude"":56.85206,""longitude"":59.0476359},""reward"":""34.39"",""suggestedBy"":""Ninette""},{""endPlace"":{""latitude"":13.7387938,""longitude"":100.5072582},""reward"":""28.62"",""suggestedBy"":""Grover""}]",64.71,1,120.16,100.74,132.68,"[{""coordinate"":{""latitude"":""54.80639"",""longitude"":""35.92778""},""moment"":1550251906,""user"":null},{""coordinate"":{""latitude"":62.4687739,""longitude"":21.2500825},""moment"":1550251855,""user"":null},{""coordinate"":{""latitude"":37.6254329,""longitude"":69.636351},""moment"":1550251843,""user"":null},{""coordinate"":{""latitude"":-7.0808057,""longitude"":108.6264694},""moment"":1550251837,""user"":null},{""coordinate"":{""latitude"":45.0432878,""longitude"":18.7972},""moment"":1550251879,""user"":null}]",[],[],[],3,false,69.29,Universal global firmware
7ae69472-c5a5-440e-a8a6-486c7be605e1,WBAFB33541L972078,"[{""userId"":""Pauletta"",""passengers"":2},{""userId"":""Karin"",""passengers"":2},{""userId"":""Cristobal"",""passengers"":1}]",515471a9-d11b-4be4-9463-b25327672d24,46.64635,131.158416,55.6761482,37.6032435,1556033696,1556087696,"[{""endPlace"":{""latitude"":32.174202,""longitude"":34.802932},""reward"":""28.79"",""suggestedBy"":""Shannon""},{""endPlace"":{""latitude"":23.976619,""longitude"":47.1557087},""reward"":""36.58"",""suggestedBy"":""Ashby""},{""endPlace"":{""latitude"":""49.10307"",""longitude"":""23.59099""},""reward"":""70.04"",""suggestedBy"":""Wyn""},{""endPlace"":{""latitude"":29.956858,""longitude"":107.209965},""reward"":""6.35"",""suggestedBy"":""Waly""},{""endPlace"":{""latitude"":""-14.29034"",""longitude"":""-178.16551""},""reward"":""53.25"",""suggestedBy"":""Theodoric""}]",34.1,2,0,152.34,0,"[{""coordinate"":{""latitude"":59.3558492,""longitude"":17.99529},""moment"":1557589763,""user"":null},{""coordinate"":{""latitude"":42.2685543,""longitude"":-89.0965841},""moment"":1557589731,""user"":null},{""coordinate"":{""latitude"":""39.50308"",""longitude"":""64.81142""},""moment"":1557589767,""user"":null},{""coordinate"":{""latitude"":-8.4691756,""longitude"":116.4134873},""moment"":1557589774,""user"":null}]",[],[],[],3,false,122.6,Realigned intangible leverage
6f9d85be-20b0-44b6-9832-e992271bb85d,WAUKD98P37A730506,"[{""userId"":""Bertha"",""passengers"":1},{""userId"":""Candi"",""passengers"":2},{""userId"":""Gratia"",""passengers"":1},{""userId"":""Giraldo"",""passengers"":1}]",c3a5186c-ad30-4f46-aacd-d55c60ffef7b,27.5002269,90.5080634,64.2617939,16.4152338,1547679167,1547765567,"[{""endPlace"":{""latitude"":5.990033,""longitude"":120.953061},""reward"":""80.15"",""suggestedBy"":""Aluino""},{""endPlace"":{""latitude"":34.392963,""longitude"":104.063889},""reward"":""21.32"",""suggestedBy"":""Nina""}]",85.66,0,135.2,132.56,187.22,[],[],[],[],0,true,146.75,Team-oriented 6th generation firmware
